web-scraper-order,web-scraper-start-url,house-link,house-link-href,house-price,house-addr,house-availability,house-size,house-rooms,house-desc,house-baths
1587215208-121,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=27,,,,,,,,,3 Baños
1587215382-356,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,"59 a 111 
							
							m² techados",,,
1587215468-1353,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,"45 a 129 
							
							m² techados",,,
1587215492-1656,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,"80 a 190 
							
							m² techados",,,
1587215407-636,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,"26 a 84 
							
							m² techados",,,
1587215456-1204,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,Agosto 2021,,,,
1587215431-970,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,,"Disfrute de la Experiencia de Vivir en un Edificio Icono y sea parte del Buen Vivir! Icono 559 – Es un edificio Multifamiliar de 7 pisos más azotea compuesto por 31 departamentos (23 Flat, 7 Dúplex, 1 Triplex), 1 sótanos y medio para 32 estacionamientos simples y 18 depósitos. Contará con 1 ascensor, escalera, plataforma para discapacitados, 31 Exclusivos Departamentos Desde (82 m2) y Dúplex hasta (166 m2). Todos los departamentos cuenta con dormitorios con closet en melamine, cocina con muebles altos y bajos, tablero de granito, grifería mono comando. Excelentes acabados. El Edificio contará con puntos de instalación de Gas (Cocina y Therma). No pierda la oportunidad de vivir en el mejor proyecto de Miraflores un lugar moderno de fácil acceso a diferentes puntos de la ciudad de lima, importante zona gourmet y dos cuadras del malecón. La Urb. Santa Cruz es muy accesible en constante avance y con todos los servicios que Ud. Y su familia necesitan. Visite nuestro departamento piloto de Lunes a Sábado de 10: 00 am a 6: 00 pm / Domingos y feriados de 10: 00 am a 5: 00 pm. entrega inmediata. Contáctenos al rpc: Ver datos / Ver datos. A 3 cuadras de la Av. Santa Cruz",
1587215419-791,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,,,"39 a 108 
							
							m² techados",,,
1587215382-296,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,"S/ 402,000",,,,,,
1587215480-1482,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,Junio 2021,,,,
1587215529-2115,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,,,"""natural"" es un proyecto ubicado en el corazón de San Borja residencial, cerca a parques, con 7 m² de retiro y un diseño de iluminación y paisajismo que dan mayor espacio para áreas verdes. Cuenta con Iluminación natural y una distribución que favorece los tiempos de desplazamiento, modernidad y calidad de acabados. Todos los departamentos son de 3 dormitorios desde 91. 00m2 en adelante. Cuenta con cocina equipada en la linea de gama Marca Bosch. Arquitectura exterior e interior única. Ubicado en Av. De las Artes Norte 1482 - San Borja - Atención de Lunes a Domingo. *Los precios incluyen 1 estacionamiento paralelo. A 2 cuadras del Boulevard de San Borja",
1587215148-94,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=32,,,,,,,,,4 Baños
1587215370-184,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,Residencial Belice,https://urbania.pe/inmueble/proyecto-residencial-belice-magdalena-orbea-edificaciones-inmobiliarias-8003679,,,,,,,
1587215468-1343,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,Abril 2021,,,,
1587215517-1892,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,"Av. Paseo de la República 5817 Miraflores, 
								 Miraflores, Lima",,,,,
1587215517-1894,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,"Calle Diez Canseco N°487, 
								 Miraflores, Lima",,,,,
1587215456-1259,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,,,,"Way3980 se encuentra ubicado en la Av. Petit Thouars 3980, en el distrito de San Isidro. Su ubicación estratégica, en el centro del distrito de San Isidro, está a pocas cuadras del Centro Empresarial Camino Real, del Centro Financiero en Rivera Navarrete, así como de zonas comerciales, turísticas, restaurantes, clínicas, colegios, etc. Además está a solo 2 cuadras del Bosque El Olivar, uno de los parques más hermosos y emblemáticos de la ciudad. El acceso es muy fácil a través de las principales vías de comunicación de Lima. El proyecto se ha basado en un diseño moderno, orientado a la vida contemporánea y cosmopolita, donde además de diseño y acabados de primer nivel, se cuente con espacios muy bien distribuidos y versátiles, basados en requerimientos funcionales y prácticos. Las áreas comunes del proyecto han sido elegidas para complementar los espacios de vivienda con útiles y practicas zonas comunes necesarias en nuestro día a día. El proyecto cuenta con un gran lobby de doble altura, una sala de usos múltiples (sum) y coworking, gimnasio, zona de parrillas, y zona de baños y cambiadores para personal de servicio de los propietarios. Av. Petit Thouars 3980",
1587215395-504,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,"120 a 176 
							
							m² techados",,,
1587215517-1905,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,"Costanera 2580, 
								 San Miguel, Lima",,,,,
1587215480-1540,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,"Vive la Exclusividad en Residencial Vigil, edificio multifamiliar de 13 pisos con departamentos de 1, 2 y 3 dormitorios a media cuadra de Lima Cricket. Disfruta de las áreas comunes, tales como: Piscina, sum, Zona de Parrillas, Gimnasio y Lavandería. A una cuadra del lima cricket club",
1587215382-277,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,Edificio Nova - Vive a 7 Minutos de San Isidro y Lima Cercado,https://urbania.pe/inmueble/proyecto-edificio-nova-vive-a-7-minutos-de-san-isidro-y-lima-cercado-lima-lince-la-venturosa-inmobiliaria-8003018,,,,,,,
1587215407-661,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,3 a 4 dormitorios,,
1587215370-235,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,,,"68 
							
							m² techados",,,
1587215480-1421,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,Residencial Justo Vigil,https://urbania.pe/inmueble/proyecto-residencial-justo-vigil-magdalena-orrantia-del-mar-tale-inmobiliaria-8004392,,,,,,,
1587215529-2072,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,"204 a 281 
							
							m² techados",,,
1587215480-1506,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,"115 a 138 
							
							m² techados",,,
1587215431-951,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,2 a 3 dormitorios,,
1587215492-1679,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,,3 a 4 dormitorios,,
1587215431-947,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,2 a 3 dormitorios,,
1587215468-1414,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,,,2 Baños
1587215504-1841,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=3,,,,,,,,"Gview, la mirada inédita al Golf Los Inkas, cuenta con departamentos desde 95 m2, de 2 y 3 dormitorios, con un total de 147 unidades divididas en dos torres. Los departamentos cuentan con acabados de primer nivel en todos sus ambientes: pisos de madera estructurada bambu, tablero de baño de mármol kalliston, pisos de porcelanato en baños, tablero de cocina de cuarzo; y pisos de gres porcelanico en cocina y lavandería. Tiene áreas comunes: Piscina temperada, piscina infinita, sum, Guardería, Juegos para Niños, Sauna, Functional Center y bosque de bambú, entre otros. Este proyecto tiene el respaldo de Invent como marca, la cual contribuye con el cuidado del medio ambiente, ahorrando hasta en 80%* y 45%* en electricidad y agua, respectivamente. *Puede que los valores varien dependiente de la marca y el modelo",
1587215431-847,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,Cantabrico Residencial,https://urbania.pe/inmueble/proyecto-cantabrico-residencial-san-isidro-corpac-joyce-cabel-empresa-8004513,,,,,,,
1587215419-755,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,"Corpac, San Isidro",,,,,
1587215395-471,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,Inmediata,,,,
1587215468-1347,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,Noviembre 2020,,,,
1587215431-979,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,,"Un edificio ubicado en el corazón de Lince con salida directa a San isidro y su centro financiero. A unos pasos de restaurantes, tiendas y servicios, que juntos hacen el mix perfecto en tu vida diaria.",
1587215395-503,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,"42 a 110 
							
							m² techados",,,
1587215492-1605,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,"Calle Balta 157, 
								 Miraflores, Lima",,,,,
1587215395-515,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,,1 a 2 dormitorios,,
1587215370-202,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,"S/ 448,900",,,,,,
1587215407-596,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,"Av. Sucre 1301 , 
								 Pueblo Libre, Lima",,,,,
1587215395-532,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,,,"Vivenza 251 es un edificio que te ofrece mucho más que un departamento, en una ubicación privilegiada para conectarte y movilizarte en pocos minutos a donde quieras ir con las mayores comodidades para ti y tu familia. Vivir en vivenza 251 es empezar a escribir tu historia en un verdadero hogar, rodeado de los parques mejor cuidados de Lima. Es saber que todo lo que te interesa está a unos cuantos pasos y que tu familia, vaya a donde vaya, siempre estará cerca. Es disfrutar de entretenimiento, educación, restaurantes y buena salud como parte de tu día a día. En una sola frase, es todo lo que imaginaste para los tuyos y mucho más. Nuestro proyecto "" vivenza251"", comprende un edificio para viviendas en armonía total, compuesto por 10 pisos, 4 departamentos por piso, y 4 niveles de sótanos para estacionamientos. 38 exclusivos departamentos. A espalda instituto cardiovascular incor (es-salud)",
1587215517-1880,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,"S/ 359,774",,,,,,
1587215431-886,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,"Corpac, San Isidro",,,,,
1587215456-1177,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,"Calle Manet 244, 
								 Surquillo, Lima",,,,,
1587215456-1130,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,Benesse,https://urbania.pe/inmueble/proyecto-benesse-lima-jesus-maria-edificaciones-inmobiliarias-8004554,,,,,,,
1587215431-959,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,1 a 3 dormitorios,,
1587215063-58,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=39,,,,,,,,,3 Baños
1587215382-310,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,"Clle. General Mendiburu 557-559, 
								 Santa Cruz, Miraflores",,,,,
1587215456-1178,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,"Jose Osorio 139, 
								 Santiago de Surco, Lima",,,,,
1587215492-1619,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,"avenida de los precursores 130, urbanizacion valle hermoso oeste, santiago de surco, 
								 Valle Hermoso Oeste, Santiago de Surco",,,,,
1587215370-247,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,,,,1 dormitorio,,
1587215443-1097,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,1 a 3 dormitorios,,
1587215492-1572,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,Family Tower,https://urbania.pe/inmueble/proyecto-family-tower-lima-brena-quatro-inmobiliaria-empresa-8003515,,,,,,,
1587215382-293,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,"USD 153,328",,,,,,
1587215480-1549,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,"Vive en lince. Si estás buscando un lugar cómodo, que hagas tuyo y de los tuyos, en donde puedas recargar energías y hacerlo tu refugio, Lavanda es el lugar ideal para ti. A pocas cuadras de San Isidro y frente a la ciclovía más extensa de Lima moderna, encontrarás un departamento en donde podrás decir al final del día ¡al fin en casa! Pregúntanos por los precios de lanzamiento, únicos y por tiempo limitado.",
1587215480-1491,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,Abril 2021,,,,
1587215504-1763,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=3,,,,"Paseo de la República 6339, 
								 San Antonio, Miraflores",,,,,
1587215419-721,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,"S/ 401,809",,,,,,
1587215456-1172,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,"Calle Martín Napanga 135, 
								 Miraflores, Lima",,,,,
1587215480-1420,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,Lit,https://urbania.pe/inmueble/proyecto-lit-san-isidro-country-club-grupo-tyc-8004561,,,,,,,
1587215468-1413,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,,,3 Baños
1587215382-281,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,"Edificio Multifamiliar ""El Palmar""",https://urbania.pe/inmueble/proyecto-edificio-multifamiliar-el-palmar-lima-santiago-de-surco-inversiones-inmobiliarias-z-z-sa-c-58015040,,,,,,,
1587215382-361,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,"40 a 63 
							
							m² techados",,,
1587215431-861,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,"S/ 717,790",,,,,,
1587215407-557,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,Flat Residencial Up 213 - Lince,https://urbania.pe/inmueble/proyecto-flat-residencial-up-213-lince-lima-lince-sastre-peru-sac-empresa-8004137,,,,,,,
1587215407-668,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,1 a 3 dormitorios,,
1587215443-1113,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,,"¡últimos 2 departamento en venta! ¡entrega inmediata! Novoarte está convencido en un nuevo estilo de vida, basado en la satisfacción de nuestros clientes. Para ello, hemos desarrollado nuestro edificio Escena 360°, ubicado en la mejor zona de Magdalena, a 2 cuadras del parque Gonzales Prada y muy cerca del Lima Cricket. El edificio cuenta con sólo 33 departamentos de 1 y 3 dormitorios, flat como dúplex, con áreas entre 53 m² y 124 m². Además, contamos con áreas comunes para los propietarios, destinadas al disfrute de la vista al mar (Zona de Skylounge), una sala de usos múltiples para reuniones o una película en familia, zona de juegos de niños, terraza con parrillas, y gimnasio. Contáctenos y aproveche nuestros últimos departamentos en venta. Cruce con Jirón Raimondi.",
1587215395-443,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,"S/ 211,791",,,,,,
1587215529-2071,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,"41 a 106 
							
							m² techados",,,
1587215529-2059,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,Inmediata,,,,
1587215443-1000,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,Momentum,https://urbania.pe/inmueble/proyecto-momentum-lima-san-isidro-albamar-grupo-inmobiliario-8004533,,,,,,,
1587215419-707,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,Sunnery Sbs 181,https://urbania.pe/inmueble/proyecto-sunnery-sbs-181-san-borja-san-borja-binda-ingenieros-8003889,,,,,,,
1587215443-1112,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,,Vanguard es arquitectura de vanguardia en el corazón de San Miguel cerca del malecón Bertolotto. El edificio cuenta con 13 modernos departamentos de 2 y 3 dormitorios y un espacio común exclusivo para parking de bicicletas. Esquina con Jirón Santa Ana,
